quarter,quarter_qf,hb,hbqf,location,location_qf,specialty,specialty_qf,specialty_name,specialty_name_qf,all_staffed_beddays,all_staffed_beddays_qf,total_occupied_beddays,total_occupied_beddays_qf,average_available_staffed_beds,average_available_staffed_beds_qf,average_occupied_beds,average_occupied_beds_qf,percentage_occupancy,percentage_occupancy_qf
2019Q4,NA,SB0801,NA,D102H,NA,C4,NA,Cardiothoracic Surgery,NA,7877,NA,6165,NA,85.61956521739131,NA,67.0108695652174,NA,78.26583724768315,NA
2019Q4,NA,SB0801,NA,SB0801,d,C4,NA,Cardiothoracic Surgery,NA,7877,NA,6165,NA,85.61956521739131,NA,67.0108695652174,NA,78.26583724768315,NA
2020Q1,NA,SB0801,NA,D102H,NA,C4,NA,Cardiothoracic Surgery,NA,7486,NA,5828,NA,82.26373626373628,NA,64.04395604395604,NA,77.85199038204651,NA
2020Q1,NA,SB0801,NA,SB0801,d,C4,NA,Cardiothoracic Surgery,NA,7486,NA,5828,NA,82.26373626373628,NA,64.04395604395604,NA,77.85199038204651,NA
2020Q2,NA,SB0801,NA,D102H,NA,C4,NA,Cardiothoracic Surgery,NA,6612,NA,3707,NA,72.65934065934067,NA,40.736263736263744,NA,56.06473079249851,NA
2020Q2,NA,SB0801,NA,SB0801,d,C4,NA,Cardiothoracic Surgery,NA,6612,NA,3707,NA,72.65934065934067,NA,40.736263736263744,NA,56.06473079249851,NA
2020Q3,NA,SB0801,NA,D102H,NA,C4,NA,Cardiothoracic Surgery,NA,7074,NA,5123,NA,76.89130434782612,NA,55.684782608695656,NA,72.42013005371786,NA
2020Q3,NA,SB0801,NA,SB0801,d,C4,NA,Cardiothoracic Surgery,NA,7074,NA,5123,NA,76.89130434782612,NA,55.684782608695656,NA,72.42013005371786,NA
2020Q4,NA,SB0801,NA,D102H,NA,C4,NA,Cardiothoracic Surgery,NA,6981,NA,5396,NA,75.88043478260872,NA,58.65217391304349,NA,77.29551640166166,NA
2020Q4,NA,SB0801,NA,SB0801,d,C4,NA,Cardiothoracic Surgery,NA,6981,NA,5396,NA,75.88043478260872,NA,58.65217391304349,NA,77.29551640166166,NA
2021Q1,NA,SB0801,NA,D102H,NA,C4,NA,Cardiothoracic Surgery,NA,7232,NA,5083,NA,80.35555555555557,NA,56.47777777777779,NA,70.28484513274337,NA
2021Q1,NA,SB0801,NA,SB0801,d,C4,NA,Cardiothoracic Surgery,NA,7232,NA,5083,NA,80.35555555555557,NA,56.47777777777779,NA,70.28484513274337,NA
2021Q2,NA,SB0801,NA,D102H,NA,C4,NA,Cardiothoracic Surgery,NA,7502,NA,5413,NA,82.43956043956045,NA,59.48351648351649,NA,72.15409224206878,NA
2021Q2,NA,SB0801,NA,SB0801,d,C4,NA,Cardiothoracic Surgery,NA,7502,NA,5413,NA,82.43956043956045,NA,59.48351648351649,NA,72.15409224206878,NA
2021Q3,NA,SB0801,NA,D102H,NA,C4,NA,Cardiothoracic Surgery,NA,7688,NA,5321,NA,83.56521739130436,NA,57.83695652173914,NA,69.21175858480751,NA
2021Q3,NA,SB0801,NA,SB0801,d,C4,NA,Cardiothoracic Surgery,NA,7688,NA,5321,NA,83.56521739130436,NA,57.83695652173914,NA,69.21175858480751,NA
2021Q4,p,SB0801,NA,D102H,NA,C4,NA,Cardiothoracic Surgery,NA,7994,NA,5441,NA,86.89130434782612,NA,59.1413043478261,NA,68.06354766074557,NA
2021Q4,p,SB0801,NA,SB0801,d,C4,NA,Cardiothoracic Surgery,NA,7994,NA,5441,NA,86.89130434782612,NA,59.1413043478261,NA,68.06354766074557,NA
2021Q1,NA,SB0801,NA,D102H,NA,H1,NA,Clinical Radiology,NA,27,NA,27,NA,0.3,NA,0.3,NA,100,NA
2021Q1,NA,SB0801,NA,SB0801,d,H1,NA,Clinical Radiology,NA,27,NA,27,NA,0.3,NA,0.3,NA,100,NA
2021Q2,NA,SB0801,NA,D102H,NA,H1,NA,Clinical Radiology,NA,48,NA,48,NA,0.5274725274725276,NA,0.5274725274725276,NA,100,NA
2021Q2,NA,SB0801,NA,SB0801,d,H1,NA,Clinical Radiology,NA,48,NA,48,NA,0.5274725274725276,NA,0.5274725274725276,NA,100,NA
2021Q4,p,SB0801,NA,D102H,NA,H1,NA,Clinical Radiology,NA,3,NA,3,NA,0.03260869565217392,NA,0.03260869565217392,NA,100,NA
2021Q4,p,SB0801,NA,SB0801,d,H1,NA,Clinical Radiology,NA,3,NA,3,NA,0.03260869565217392,NA,0.03260869565217392,NA,100,NA
2021Q1,NA,SB0801,NA,D102H,NA,NA,z,Dental Grouping,d,7,NA,7,NA,0.0777777777777778,NA,0.0777777777777778,NA,100,NA
2021Q1,NA,SB0801,NA,SB0801,d,NA,z,Dental Grouping,d,7,NA,7,NA,0.0777777777777778,NA,0.0777777777777778,NA,100,NA
2021Q2,NA,SB0801,NA,D102H,NA,NA,z,Dental Grouping,d,2,NA,2,NA,0.02197802197802198,NA,0.02197802197802198,NA,100,NA
2021Q2,NA,SB0801,NA,SB0801,d,NA,z,Dental Grouping,d,2,NA,2,NA,0.02197802197802198,NA,0.02197802197802198,NA,100,NA
2021Q3,NA,SB0801,NA,D102H,NA,NA,z,Dental Grouping,d,2,NA,2,NA,0.02173913043478261,NA,0.02173913043478261,NA,100,NA
2021Q3,NA,SB0801,NA,SB0801,d,NA,z,Dental Grouping,d,2,NA,2,NA,0.02173913043478261,NA,0.02173913043478261,NA,100,NA
2021Q4,p,SB0801,NA,D102H,NA,NA,z,Dental Grouping,d,2,NA,2,NA,0.02173913043478261,NA,0.02173913043478261,NA,100,NA
2021Q4,p,SB0801,NA,SB0801,d,NA,z,Dental Grouping,d,2,NA,2,NA,0.02173913043478261,NA,0.02173913043478261,NA,100,NA
2020Q2,NA,SB0801,NA,D102H,NA,C5,NA,"Ear, Nose & Throat (ENT)",NA,260,NA,260,NA,2.8571428571428577,NA,2.8571428571428577,NA,100,NA
2020Q2,NA,SB0801,NA,SB0801,d,C5,NA,"Ear, Nose & Throat (ENT)",NA,260,NA,260,NA,2.8571428571428577,NA,2.8571428571428577,NA,100,NA
2020Q3,NA,SB0801,NA,D102H,NA,C5,NA,"Ear, Nose & Throat (ENT)",NA,184,NA,184,NA,2,NA,2,NA,100,NA
2020Q3,NA,SB0801,NA,SB0801,d,C5,NA,"Ear, Nose & Throat (ENT)",NA,184,NA,184,NA,2,NA,2,NA,100,NA
2020Q4,NA,SB0801,NA,D102H,NA,C5,NA,"Ear, Nose & Throat (ENT)",NA,122,NA,122,NA,1.3260869565217392,NA,1.3260869565217392,NA,100,NA
2020Q4,NA,SB0801,NA,SB0801,d,C5,NA,"Ear, Nose & Throat (ENT)",NA,122,NA,122,NA,1.3260869565217392,NA,1.3260869565217392,NA,100,NA
2021Q1,NA,SB0801,NA,D102H,NA,C5,NA,"Ear, Nose & Throat (ENT)",NA,157,NA,157,NA,1.744444444444445,NA,1.744444444444445,NA,100,NA
2021Q1,NA,SB0801,NA,SB0801,d,C5,NA,"Ear, Nose & Throat (ENT)",NA,157,NA,157,NA,1.744444444444445,NA,1.744444444444445,NA,100,NA
2021Q2,NA,SB0801,NA,D102H,NA,C5,NA,"Ear, Nose & Throat (ENT)",NA,113,NA,113,NA,1.241758241758242,NA,1.241758241758242,NA,100,NA
2021Q2,NA,SB0801,NA,SB0801,d,C5,NA,"Ear, Nose & Throat (ENT)",NA,113,NA,113,NA,1.241758241758242,NA,1.241758241758242,NA,100,NA
2021Q3,NA,SB0801,NA,D102H,NA,C5,NA,"Ear, Nose & Throat (ENT)",NA,28,NA,28,NA,0.3043478260869566,NA,0.3043478260869566,NA,100,NA
2021Q3,NA,SB0801,NA,SB0801,d,C5,NA,"Ear, Nose & Throat (ENT)",NA,28,NA,28,NA,0.3043478260869566,NA,0.3043478260869566,NA,100,NA
2021Q4,p,SB0801,NA,D102H,NA,C5,NA,"Ear, Nose & Throat (ENT)",NA,57,NA,57,NA,0.6195652173913044,NA,0.6195652173913044,NA,100,NA
2021Q4,p,SB0801,NA,SB0801,d,C5,NA,"Ear, Nose & Throat (ENT)",NA,57,NA,57,NA,0.6195652173913044,NA,0.6195652173913044,NA,100,NA
2016Q4,NA,SB0801,NA,D102H,NA,C1,NA,General Surgery,NA,73,NA,73,NA,0.7934782608695654,NA,0.7934782608695654,NA,100,NA
2016Q4,NA,SB0801,NA,SB0801,d,C1,NA,General Surgery,NA,73,NA,73,NA,0.7934782608695654,NA,0.7934782608695654,NA,100,NA
2017Q1,NA,SB0801,NA,D102H,NA,C1,NA,General Surgery,NA,70,NA,70,NA,0.7777777777777779,NA,0.7777777777777779,NA,100,NA
2017Q1,NA,SB0801,NA,SB0801,d,C1,NA,General Surgery,NA,70,NA,70,NA,0.7777777777777779,NA,0.7777777777777779,NA,100,NA
2017Q2,NA,SB0801,NA,D102H,NA,C1,NA,General Surgery,NA,57,NA,57,NA,0.6263736263736265,NA,0.6263736263736265,NA,100,NA
2017Q2,NA,SB0801,NA,SB0801,d,C1,NA,General Surgery,NA,57,NA,57,NA,0.6263736263736265,NA,0.6263736263736265,NA,100,NA
2017Q3,NA,SB0801,NA,D102H,NA,C1,NA,General Surgery,NA,65,NA,65,NA,0.7065217391304349,NA,0.7065217391304349,NA,100,NA
2017Q3,NA,SB0801,NA,SB0801,d,C1,NA,General Surgery,NA,65,NA,65,NA,0.7065217391304349,NA,0.7065217391304349,NA,100,NA
2017Q4,NA,SB0801,NA,D102H,NA,C1,NA,General Surgery,NA,47,NA,47,NA,0.5108695652173915,NA,0.5108695652173915,NA,100,NA
2017Q4,NA,SB0801,NA,SB0801,d,C1,NA,General Surgery,NA,47,NA,47,NA,0.5108695652173915,NA,0.5108695652173915,NA,100,NA
2018Q1,NA,SB0801,NA,D102H,NA,C1,NA,General Surgery,NA,72,NA,72,NA,0.8,NA,0.8,NA,100,NA
2018Q1,NA,SB0801,NA,SB0801,d,C1,NA,General Surgery,NA,72,NA,72,NA,0.8,NA,0.8,NA,100,NA
2018Q2,NA,SB0801,NA,D102H,NA,C1,NA,General Surgery,NA,49,NA,49,NA,0.5384615384615385,NA,0.5384615384615385,NA,100,NA
2018Q2,NA,SB0801,NA,SB0801,d,C1,NA,General Surgery,NA,49,NA,49,NA,0.5384615384615385,NA,0.5384615384615385,NA,100,NA
2018Q3,NA,SB0801,NA,D102H,NA,C1,NA,General Surgery,NA,61,NA,61,NA,0.6630434782608696,NA,0.6630434782608696,NA,100,NA
2018Q3,NA,SB0801,NA,SB0801,d,C1,NA,General Surgery,NA,61,NA,61,NA,0.6630434782608696,NA,0.6630434782608696,NA,100,NA
2018Q4,NA,SB0801,NA,D102H,NA,C1,NA,General Surgery,NA,94,NA,94,NA,1.021739130434783,NA,1.021739130434783,NA,100,NA
2018Q4,NA,SB0801,NA,SB0801,d,C1,NA,General Surgery,NA,94,NA,94,NA,1.021739130434783,NA,1.021739130434783,NA,100,NA
2019Q1,NA,SB0801,NA,D102H,NA,C1,NA,General Surgery,NA,39,NA,39,NA,0.4333333333333335,NA,0.4333333333333335,NA,100,NA
2019Q1,NA,SB0801,NA,SB0801,d,C1,NA,General Surgery,NA,39,NA,39,NA,0.4333333333333335,NA,0.4333333333333335,NA,100,NA
2019Q2,NA,SB0801,NA,D102H,NA,C1,NA,General Surgery,NA,43,NA,43,NA,0.47252747252747257,NA,0.47252747252747257,NA,100,NA
2019Q2,NA,SB0801,NA,SB0801,d,C1,NA,General Surgery,NA,43,NA,43,NA,0.47252747252747257,NA,0.47252747252747257,NA,100,NA
2019Q3,NA,SB0801,NA,D102H,NA,C1,NA,General Surgery,NA,34,NA,34,NA,0.3695652173913044,NA,0.3695652173913044,NA,100,NA
2019Q3,NA,SB0801,NA,SB0801,d,C1,NA,General Surgery,NA,34,NA,34,NA,0.3695652173913044,NA,0.3695652173913044,NA,100,NA
2019Q4,NA,SB0801,NA,D102H,NA,C1,NA,General Surgery,NA,47,NA,47,NA,0.5108695652173915,NA,0.5108695652173915,NA,100,NA
2019Q4,NA,SB0801,NA,SB0801,d,C1,NA,General Surgery,NA,47,NA,47,NA,0.5108695652173915,NA,0.5108695652173915,NA,100,NA
2020Q1,NA,SB0801,NA,D102H,NA,C1,NA,General Surgery,NA,55,NA,55,NA,0.6043956043956045,NA,0.6043956043956045,NA,100,NA
2020Q1,NA,SB0801,NA,SB0801,d,C1,NA,General Surgery,NA,55,NA,55,NA,0.6043956043956045,NA,0.6043956043956045,NA,100,NA
2020Q2,NA,SB0801,NA,D102H,NA,C1,NA,General Surgery,NA,804,NA,111,NA,8.835164835164838,NA,1.2197802197802203,NA,13.805970149253737,NA
2020Q2,NA,SB0801,NA,SB0801,d,C1,NA,General Surgery,NA,804,NA,111,NA,8.835164835164838,NA,1.2197802197802203,NA,13.805970149253737,NA
2020Q3,NA,SB0801,NA,D102H,NA,C1,NA,General Surgery,NA,1022,NA,145,NA,11.108695652173914,NA,1.5760869565217397,NA,14.18786692759296,NA
2020Q3,NA,SB0801,NA,SB0801,d,C1,NA,General Surgery,NA,1022,NA,145,NA,11.108695652173914,NA,1.5760869565217397,NA,14.18786692759296,NA
2020Q4,NA,SB0801,NA,D102H,NA,C1,NA,General Surgery,NA,67,NA,67,NA,0.7282608695652175,NA,0.7282608695652175,NA,100,NA
2020Q4,NA,SB0801,NA,SB0801,d,C1,NA,General Surgery,NA,67,NA,67,NA,0.7282608695652175,NA,0.7282608695652175,NA,100,NA
2021Q1,NA,SB0801,NA,D102H,NA,C1,NA,General Surgery,NA,154,NA,154,NA,1.7111111111111117,NA,1.7111111111111117,NA,100,NA
2021Q1,NA,SB0801,NA,SB0801,d,C1,NA,General Surgery,NA,154,NA,154,NA,1.7111111111111117,NA,1.7111111111111117,NA,100,NA
2021Q2,NA,SB0801,NA,D102H,NA,C1,NA,General Surgery,NA,1001,NA,33,NA,11,NA,0.3626373626373627,NA,3.296703296703298,NA
2021Q2,NA,SB0801,NA,SB0801,d,C1,NA,General Surgery,NA,1001,NA,33,NA,11,NA,0.3626373626373627,NA,3.296703296703298,NA
2021Q3,NA,SB0801,NA,D102H,NA,C1,NA,General Surgery,NA,1336,NA,328,NA,14.521739130434788,NA,3.565217391304349,NA,24.550898203592816,NA
2021Q3,NA,SB0801,NA,SB0801,d,C1,NA,General Surgery,NA,1336,NA,328,NA,14.521739130434788,NA,3.565217391304349,NA,24.550898203592816,NA
2021Q4,p,SB0801,NA,D102H,NA,C1,NA,General Surgery,NA,1632,NA,427,NA,17.739130434782613,NA,4.641304347826088,NA,26.164215686274513,NA
2021Q4,p,SB0801,NA,SB0801,d,C1,NA,General Surgery,NA,1632,NA,427,NA,17.739130434782613,NA,4.641304347826088,NA,26.164215686274513,NA
2020Q2,NA,SB0801,NA,D102H,NA,F2,NA,Gynaecology,NA,51,NA,51,NA,0.5604395604395606,NA,0.5604395604395606,NA,100,NA
2020Q2,NA,SB0801,NA,SB0801,d,F2,NA,Gynaecology,NA,51,NA,51,NA,0.5604395604395606,NA,0.5604395604395606,NA,100,NA
2020Q3,NA,SB0801,NA,D102H,NA,F2,NA,Gynaecology,NA,82,NA,82,NA,0.891304347826087,NA,0.891304347826087,NA,100,NA
2020Q3,NA,SB0801,NA,SB0801,d,F2,NA,Gynaecology,NA,82,NA,82,NA,0.891304347826087,NA,0.891304347826087,NA,100,NA
2020Q4,NA,SB0801,NA,D102H,NA,F2,NA,Gynaecology,NA,91,NA,91,NA,0.9891304347826088,NA,0.9891304347826088,NA,100,NA
2020Q4,NA,SB0801,NA,SB0801,d,F2,NA,Gynaecology,NA,91,NA,91,NA,0.9891304347826088,NA,0.9891304347826088,NA,100,NA
2021Q1,NA,SB0801,NA,D102H,NA,F2,NA,Gynaecology,NA,83,NA,83,NA,0.9222222222222226,NA,0.9222222222222226,NA,100,NA
2021Q1,NA,SB0801,NA,SB0801,d,F2,NA,Gynaecology,NA,83,NA,83,NA,0.9222222222222226,NA,0.9222222222222226,NA,100,NA
2021Q2,NA,SB0801,NA,D102H,NA,F2,NA,Gynaecology,NA,79,NA,79,NA,0.8681318681318684,NA,0.8681318681318684,NA,100,NA
2021Q2,NA,SB0801,NA,SB0801,d,F2,NA,Gynaecology,NA,79,NA,79,NA,0.8681318681318684,NA,0.8681318681318684,NA,100,NA
2021Q3,NA,SB0801,NA,D102H,NA,F2,NA,Gynaecology,NA,32,NA,32,NA,0.34782608695652184,NA,0.34782608695652184,NA,100,NA
2021Q3,NA,SB0801,NA,SB0801,d,F2,NA,Gynaecology,NA,32,NA,32,NA,0.34782608695652184,NA,0.34782608695652184,NA,100,NA
2016Q4,NA,SB0801,NA,D102H,NA,NA,z,Medical Grouping,d,2562,NA,2276,NA,27.84782608695653,NA,24.739130434782613,NA,88.83684621389541,NA
2016Q4,NA,SB0801,NA,SB0801,d,NA,z,Medical Grouping,d,2562,NA,2276,NA,27.84782608695653,NA,24.739130434782613,NA,88.83684621389541,NA
2017Q1,NA,SB0801,NA,D102H,NA,NA,z,Medical Grouping,d,2429,NA,2154,NA,26.988888888888894,NA,23.933333333333337,NA,88.67846850555786,NA
2017Q1,NA,SB0801,NA,SB0801,d,NA,z,Medical Grouping,d,2429,NA,2154,NA,26.988888888888894,NA,23.933333333333337,NA,88.67846850555786,NA
2017Q2,NA,SB0801,NA,D102H,NA,NA,z,Medical Grouping,d,2697,NA,2400,NA,29.63736263736265,NA,26.373626373626376,NA,88.98776418242493,NA
2017Q2,NA,SB0801,NA,SB0801,d,NA,z,Medical Grouping,d,2697,NA,2400,NA,29.63736263736265,NA,26.373626373626376,NA,88.98776418242493,NA
2017Q3,NA,SB0801,NA,D102H,NA,NA,z,Medical Grouping,d,2636,NA,2292,NA,28.652173913043487,NA,24.913043478260875,NA,86.94992412746589,NA
2017Q3,NA,SB0801,NA,SB0801,d,NA,z,Medical Grouping,d,2636,NA,2292,NA,28.652173913043487,NA,24.913043478260875,NA,86.94992412746589,NA
2017Q4,NA,SB0801,NA,D102H,NA,NA,z,Medical Grouping,d,2769,NA,2446,NA,30.09782608695653,NA,26.586956521739133,NA,88.33513903936439,NA
2017Q4,NA,SB0801,NA,SB0801,d,NA,z,Medical Grouping,d,2769,NA,2446,NA,30.09782608695653,NA,26.586956521739133,NA,88.33513903936439,NA
2018Q1,NA,SB0801,NA,D102H,NA,NA,z,Medical Grouping,d,2554,NA,2209,NA,28.377777777777784,NA,24.54444444444445,NA,86.49177760375882,NA
2018Q1,NA,SB0801,NA,SB0801,d,NA,z,Medical Grouping,d,2554,NA,2209,NA,28.377777777777784,NA,24.54444444444445,NA,86.49177760375882,NA
2018Q2,NA,SB0801,NA,D102H,NA,NA,z,Medical Grouping,d,2748,NA,2468,NA,30.197802197802208,NA,27.120879120879124,NA,89.81077147016013,NA
2018Q2,NA,SB0801,NA,SB0801,d,NA,z,Medical Grouping,d,2748,NA,2468,NA,30.197802197802208,NA,27.120879120879124,NA,89.81077147016013,NA
2018Q3,NA,SB0801,NA,D102H,NA,NA,z,Medical Grouping,d,2886,NA,2554,NA,31.36956521739131,NA,27.76086956521739,NA,88.49618849618852,NA
2018Q3,NA,SB0801,NA,SB0801,d,NA,z,Medical Grouping,d,2886,NA,2554,NA,31.36956521739131,NA,27.76086956521739,NA,88.49618849618852,NA
2018Q4,NA,SB0801,NA,D102H,NA,NA,z,Medical Grouping,d,3078,NA,2732,NA,33.456521739130444,NA,29.69565217391305,NA,88.75893437296946,NA
2018Q4,NA,SB0801,NA,SB0801,d,NA,z,Medical Grouping,d,3078,NA,2732,NA,33.456521739130444,NA,29.69565217391305,NA,88.75893437296946,NA
2019Q1,NA,SB0801,NA,D102H,NA,NA,z,Medical Grouping,d,2942,NA,2668,NA,32.6888888888889,NA,29.644444444444456,NA,90.68660774983006,NA
2019Q1,NA,SB0801,NA,SB0801,d,NA,z,Medical Grouping,d,2942,NA,2668,NA,32.6888888888889,NA,29.644444444444456,NA,90.68660774983006,NA
2019Q2,NA,SB0801,NA,D102H,NA,NA,z,Medical Grouping,d,2776,NA,2502,NA,30.50549450549451,NA,27.4945054945055,NA,90.12968299711817,NA
2019Q2,NA,SB0801,NA,SB0801,d,NA,z,Medical Grouping,d,2776,NA,2502,NA,30.50549450549451,NA,27.4945054945055,NA,90.12968299711817,NA
2019Q3,NA,SB0801,NA,D102H,NA,NA,z,Medical Grouping,d,2874,NA,2486,NA,31.239130434782616,NA,27.021739130434785,NA,86.49965205288797,NA
2019Q3,NA,SB0801,NA,SB0801,d,NA,z,Medical Grouping,d,2874,NA,2486,NA,31.239130434782616,NA,27.021739130434785,NA,86.49965205288797,NA
2019Q4,NA,SB0801,NA,D102H,NA,NA,z,Medical Grouping,d,2731,NA,2416,NA,29.684782608695656,NA,26.26086956521739,NA,88.46576345660932,NA
2019Q4,NA,SB0801,NA,SB0801,d,NA,z,Medical Grouping,d,2731,NA,2416,NA,29.684782608695656,NA,26.26086956521739,NA,88.46576345660932,NA
2020Q1,NA,SB0801,NA,D102H,NA,NA,z,Medical Grouping,d,2836,NA,2392,NA,31.16483516483517,NA,26.285714285714292,NA,84.34414668547252,NA
2020Q1,NA,SB0801,NA,SB0801,d,NA,z,Medical Grouping,d,2836,NA,2392,NA,31.16483516483517,NA,26.285714285714292,NA,84.34414668547252,NA
2020Q2,NA,SB0801,NA,D102H,NA,NA,z,Medical Grouping,d,4547,NA,3326,NA,49.96703296703297,NA,36.549450549450555,NA,73.14712997580824,NA
2020Q2,NA,SB0801,NA,SB0801,d,NA,z,Medical Grouping,d,4547,NA,3326,NA,49.96703296703297,NA,36.549450549450555,NA,73.14712997580824,NA
2020Q3,NA,SB0801,NA,D102H,NA,NA,z,Medical Grouping,d,4227,NA,3126,NA,45.945652173913054,NA,33.978260869565226,NA,73.95315826827537,NA
2020Q3,NA,SB0801,NA,SB0801,d,NA,z,Medical Grouping,d,4227,NA,3126,NA,45.945652173913054,NA,33.978260869565226,NA,73.95315826827537,NA
2020Q4,NA,SB0801,NA,D102H,NA,NA,z,Medical Grouping,d,3771,NA,2649,NA,40.989130434782616,NA,28.793478260869577,NA,70.24661893396978,NA
2020Q4,NA,SB0801,NA,SB0801,d,NA,z,Medical Grouping,d,3771,NA,2649,NA,40.989130434782616,NA,28.793478260869577,NA,70.24661893396978,NA
2021Q1,NA,SB0801,NA,D102H,NA,NA,z,Medical Grouping,d,4396,NA,3198,NA,48.84444444444445,NA,35.53333333333334,NA,72.74795268425844,NA
2021Q1,NA,SB0801,NA,SB0801,d,NA,z,Medical Grouping,d,4396,NA,3198,NA,48.84444444444445,NA,35.53333333333334,NA,72.74795268425844,NA
2021Q2,NA,SB0801,NA,D102H,NA,NA,z,Medical Grouping,d,3587,NA,3305,NA,39.41758241758242,NA,36.31868131868133,NA,92.13827711179262,NA
2021Q2,NA,SB0801,NA,SB0801,d,NA,z,Medical Grouping,d,3587,NA,3305,NA,39.41758241758242,NA,36.31868131868133,NA,92.13827711179262,NA
2021Q3,NA,SB0801,NA,D102H,NA,NA,z,Medical Grouping,d,3809,NA,3323,NA,41.40217391304349,NA,36.11956521739131,NA,87.24074560252036,NA
2021Q3,NA,SB0801,NA,SB0801,d,NA,z,Medical Grouping,d,3809,NA,3323,NA,41.40217391304349,NA,36.11956521739131,NA,87.24074560252036,NA
2021Q4,p,SB0801,NA,D102H,NA,NA,z,Medical Grouping,d,4664,NA,3880,NA,50.69565217391306,NA,42.173913043478265,NA,83.19039451114922,NA
2021Q4,p,SB0801,NA,SB0801,d,NA,z,Medical Grouping,d,4664,NA,3880,NA,50.69565217391306,NA,42.173913043478265,NA,83.19039451114922,NA
2018Q2,NA,SB0801,NA,D102H,NA,C7,NA,Ophthalmology,NA,1,NA,1,NA,0.01098901098901099,NA,0.01098901098901099,NA,100,NA
2018Q2,NA,SB0801,NA,SB0801,d,C7,NA,Ophthalmology,NA,1,NA,1,NA,0.01098901098901099,NA,0.01098901098901099,NA,100,NA
2018Q3,NA,SB0801,NA,D102H,NA,C7,NA,Ophthalmology,NA,2,NA,2,NA,0.02173913043478261,NA,0.02173913043478261,NA,100,NA
2018Q3,NA,SB0801,NA,SB0801,d,C7,NA,Ophthalmology,NA,2,NA,2,NA,0.02173913043478261,NA,0.02173913043478261,NA,100,NA
2021Q1,NA,SB0801,NA,D102H,NA,D3,NA,Oral Surgery,NA,7,NA,7,NA,0.0777777777777778,NA,0.0777777777777778,NA,100,NA
2021Q1,NA,SB0801,NA,SB0801,d,D3,NA,Oral Surgery,NA,7,NA,7,NA,0.0777777777777778,NA,0.0777777777777778,NA,100,NA
2021Q2,NA,SB0801,NA,D102H,NA,D3,NA,Oral Surgery,NA,2,NA,2,NA,0.02197802197802198,NA,0.02197802197802198,NA,100,NA
2021Q2,NA,SB0801,NA,SB0801,d,D3,NA,Oral Surgery,NA,2,NA,2,NA,0.02197802197802198,NA,0.02197802197802198,NA,100,NA
2021Q3,NA,SB0801,NA,D102H,NA,D3,NA,Oral Surgery,NA,2,NA,2,NA,0.02173913043478261,NA,0.02173913043478261,NA,100,NA
2021Q3,NA,SB0801,NA,SB0801,d,D3,NA,Oral Surgery,NA,2,NA,2,NA,0.02173913043478261,NA,0.02173913043478261,NA,100,NA
2021Q4,p,SB0801,NA,D102H,NA,D3,NA,Oral Surgery,NA,2,NA,2,NA,0.02173913043478261,NA,0.02173913043478261,NA,100,NA
2021Q4,p,SB0801,NA,SB0801,d,D3,NA,Oral Surgery,NA,2,NA,2,NA,0.02173913043478261,NA,0.02173913043478261,NA,100,NA
2016Q4,NA,SB0801,NA,D102H,NA,C9,NA,Plastic Surgery,NA,12,NA,12,NA,0.13043478260869568,NA,0.13043478260869568,NA,100,NA
2016Q4,NA,SB0801,NA,SB0801,d,C9,NA,Plastic Surgery,NA,12,NA,12,NA,0.13043478260869568,NA,0.13043478260869568,NA,100,NA
2017Q1,NA,SB0801,NA,D102H,NA,C9,NA,Plastic Surgery,NA,23,NA,23,NA,0.25555555555555565,NA,0.25555555555555565,NA,100,NA
2017Q1,NA,SB0801,NA,SB0801,d,C9,NA,Plastic Surgery,NA,23,NA,23,NA,0.25555555555555565,NA,0.25555555555555565,NA,100,NA
2017Q2,NA,SB0801,NA,D102H,NA,C9,NA,Plastic Surgery,NA,9,NA,9,NA,0.09890109890109892,NA,0.09890109890109892,NA,100,NA
2017Q2,NA,SB0801,NA,SB0801,d,C9,NA,Plastic Surgery,NA,9,NA,9,NA,0.09890109890109892,NA,0.09890109890109892,NA,100,NA
2017Q3,NA,SB0801,NA,D102H,NA,C9,NA,Plastic Surgery,NA,11,NA,11,NA,0.1195652173913044,NA,0.1195652173913044,NA,100,NA
2017Q3,NA,SB0801,NA,SB0801,d,C9,NA,Plastic Surgery,NA,11,NA,11,NA,0.1195652173913044,NA,0.1195652173913044,NA,100,NA
2017Q4,NA,SB0801,NA,D102H,NA,C9,NA,Plastic Surgery,NA,10,NA,10,NA,0.10869565217391308,NA,0.10869565217391308,NA,100,NA
2017Q4,NA,SB0801,NA,SB0801,d,C9,NA,Plastic Surgery,NA,10,NA,10,NA,0.10869565217391308,NA,0.10869565217391308,NA,100,NA
2018Q1,NA,SB0801,NA,D102H,NA,C9,NA,Plastic Surgery,NA,12,NA,12,NA,0.13333333333333336,NA,0.13333333333333336,NA,100,NA
2018Q1,NA,SB0801,NA,SB0801,d,C9,NA,Plastic Surgery,NA,12,NA,12,NA,0.13333333333333336,NA,0.13333333333333336,NA,100,NA
2018Q2,NA,SB0801,NA,D102H,NA,C9,NA,Plastic Surgery,NA,9,NA,9,NA,0.09890109890109892,NA,0.09890109890109892,NA,100,NA
2018Q2,NA,SB0801,NA,SB0801,d,C9,NA,Plastic Surgery,NA,9,NA,9,NA,0.09890109890109892,NA,0.09890109890109892,NA,100,NA
