date,year,month,hb_key,hb_name,num_attendances,avg_attendances_20171819,destination,destination_prop,avg_prop_20171819
2020-04-01,2020,Apr,NHS Borders_Apr,NHS Borders,1494,2760,Transferred to another NHS provider,0.022757697456492636,0.08165428702175355
2020-04-01,2020,Apr,NHS Borders_Apr,NHS Borders,1494,2760,Unknown or other discharge destination,0.006693440428380187,0.005431310629776148
2020-05-01,2020,May,NHS Borders_May,NHS Borders,1913,2933,Admission to same facility,0.35441714584422374,0.32090646348110063
2020-05-01,2020,May,NHS Borders_May,NHS Borders,1913,2933,Discharged to private provider/died,0.0026136957658128594,0.0019470634515270375
2020-05-01,2020,May,NHS Borders_May,NHS Borders,1913,2933,Discharged to private residence,0.6042864610559331,0.5982134769638641
2020-05-01,2020,May,NHS Borders_May,NHS Borders,1913,2933,Transferred to another NHS provider,0.03554626241505489,0.07298282695614812
2020-05-01,2020,May,NHS Borders_May,NHS Borders,1913,2933,Unknown or other discharge destination,0.0031364349189754314,0.00595016914736011
2020-06-01,2020,Jun,NHS Borders_Jun,NHS Borders,2150,2893.3333333333335,Admission to same facility,0.3516279069767442,0.3027874230619055
2020-06-01,2020,Jun,NHS Borders_Jun,NHS Borders,2150,2893.3333333333335,Discharged to private provider/died,9.302325581395349e-4,9.724349343220872e-4
2020-06-01,2020,Jun,NHS Borders_Jun,NHS Borders,2150,2893.3333333333335,Discharged to private residence,0.6074418604651163,0.6166770528458632
2020-06-01,2020,Jun,NHS Borders_Jun,NHS Borders,2150,2893.3333333333335,Transferred to another NHS provider,0.035813953488372095,0.07353501318998333
2020-06-01,2020,Jun,NHS Borders_Jun,NHS Borders,2150,2893.3333333333335,Unknown or other discharge destination,0.004186046511627907,0.0060280759679258705
2020-07-01,2020,Jul,NHS Borders_Jul,NHS Borders,2431,2909,Admission to same facility,0.3167420814479638,0.3104279414094911
2020-07-01,2020,Jul,NHS Borders_Jul,NHS Borders,2431,2909,Discharged to private provider/died,4.1135335252982314e-4,0.0014587179137251496
2020-07-01,2020,Jul,NHS Borders_Jul,NHS Borders,2431,2909,Discharged to private residence,0.6499382969971206,0.6152302729950914
2020-07-01,2020,Jul,NHS Borders_Jul,NHS Borders,2431,2909,Transferred to another NHS provider,0.02509255450431921,0.06765580350783516
2020-07-01,2020,Jul,NHS Borders_Jul,NHS Borders,2431,2909,Unknown or other discharge destination,0.00781571369806664,0.005227264173857225
2020-08-01,2020,Aug,NHS Borders_Aug,NHS Borders,2520,2915.3333333333335,Admission to same facility,0.2916666666666667,0.3034985747123427
2020-08-01,2020,Aug,NHS Borders_Aug,NHS Borders,2520,2915.3333333333335,Discharged to private provider/died,0.0011904761904761906,0.00106601898431175
2020-08-01,2020,Aug,NHS Borders_Aug,NHS Borders,2520,2915.3333333333335,Discharged to private residence,0.692063492063492,0.6137281173612753
2020-08-01,2020,Aug,NHS Borders_Aug,NHS Borders,2520,2915.3333333333335,Transferred to another NHS provider,0.011507936507936509,0.07566913780832761
2020-08-01,2020,Aug,NHS Borders_Aug,NHS Borders,2520,2915.3333333333335,Unknown or other discharge destination,0.0035714285714285713,0.006038151133742592
2020-09-01,2020,Sep,NHS Borders_Sep,NHS Borders,2493,2822.6666666666665,Admission to same facility,0.31247492980344965,0.31543747749333795
2020-09-01,2020,Sep,NHS Borders_Sep,NHS Borders,2493,2822.6666666666665,Discharged to private provider/died,0.0012033694344163659,0.0012527482548829645
2020-09-01,2020,Sep,NHS Borders_Sep,NHS Borders,2493,2822.6666666666665,Discharged to private residence,0.6622543120738067,0.6051396153918642
2020-09-01,2020,Sep,NHS Borders_Sep,NHS Borders,2493,2822.6666666666665,Transferred to another NHS provider,0.012835940633774568,0.0731078731795017
2020-09-01,2020,Sep,NHS Borders_Sep,NHS Borders,2493,2822.6666666666665,Unknown or other discharge destination,0.011231448054552748,0.005062285680413152
2020-10-01,2020,Oct,NHS Borders_Oct,NHS Borders,2167,2815,Admission to same facility,0.3345639132441163,0.3237826199647545
2020-10-01,2020,Oct,NHS Borders_Oct,NHS Borders,2167,2815,Discharged to private provider/died,4.6146746654360867e-4,0.0016187032460501384
2020-10-01,2020,Oct,NHS Borders_Oct,NHS Borders,2167,2815,Discharged to private residence,0.6442085832948777,0.6006850766742551
2020-10-01,2020,Oct,NHS Borders_Oct,NHS Borders,2167,2815,Transferred to another NHS provider,0.016151361329026302,0.06979614047135739
2020-10-01,2020,Oct,NHS Borders_Oct,NHS Borders,2167,2815,Unknown or other discharge destination,0.0046146746654360865,0.004117459643582943
2020-11-01,2020,Nov,NHS Borders_Nov,NHS Borders,2159,2631.3333333333335,Admission to same facility,0.3349034385303815,0.3327013272928675
2020-11-01,2020,Nov,NHS Borders_Nov,NHS Borders,2159,2631.3333333333335,Discharged to private provider/died,0,0.0013348033851747123
2020-11-01,2020,Nov,NHS Borders_Nov,NHS Borders,2159,2631.3333333333335,Discharged to private residence,0.640131888836552,0.5904430338075801
2020-11-01,2020,Nov,NHS Borders_Nov,NHS Borders,2159,2631.3333333333335,Transferred to another NHS provider,0.02119642016015073,0.0688203615552663
2020-11-01,2020,Nov,NHS Borders_Nov,NHS Borders,2159,2631.3333333333335,Unknown or other discharge destination,0.0037682524729156855,0.00670047395911135
2020-12-01,2020,Dec,NHS Borders_Dec,NHS Borders,2074,2728.3333333333335,Admission to same facility,0.3445167751627441,0.3505313305233198
2020-12-01,2020,Dec,NHS Borders_Dec,NHS Borders,2074,2728.3333333333335,Discharged to private provider/died,0.0015022533800701052,0.0011480490047545808
2020-12-01,2020,Dec,NHS Borders_Dec,NHS Borders,2074,2728.3333333333335,Discharged to private residence,0.6324486730095142,0.5698686736622494
2020-12-01,2020,Dec,NHS Borders_Dec,NHS Borders,2074,2728.3333333333335,Transferred to another NHS provider,0.01902854281422133,0.0733974993755959
2020-12-01,2020,Dec,NHS Borders_Dec,NHS Borders,2074,2728.3333333333335,Unknown or other discharge destination,0.0025037556334501754,0.00505444743408033
2021-01-01,2021,Jan,NHS Borders_Jan,NHS Borders,1918,2545.3333333333335,Admission to same facility,0.3707805907172996,0.3696573945149816
2021-01-01,2021,Jan,NHS Borders_Jan,NHS Borders,1918,2545.3333333333335,Discharged to private provider/died,0.0015822784810126582,0.0017464084785593214
2021-01-01,2021,Jan,NHS Borders_Jan,NHS Borders,1918,2545.3333333333335,Discharged to private residence,0.5944092827004219,0.5488385843162684
2021-01-01,2021,Jan,NHS Borders_Jan,NHS Borders,1918,2545.3333333333335,Transferred to another NHS provider,0.030063291139240507,0.0757194616594497
2021-01-01,2021,Jan,NHS Borders_Jan,NHS Borders,1918,2545.3333333333335,Unknown or other discharge destination,0.0031645569620253164,0.004038151030740961
2021-02-01,2021,Feb,NHS Borders_Feb,NHS Borders,1813,2286.3333333333335,Admission to same facility,0.3532033426183844,0.35072381384485657
2021-02-01,2021,Feb,NHS Borders_Feb,NHS Borders,1813,2286.3333333333335,Discharged to private provider/died,0.003342618384401114,0.0012356130004730248
2021-02-01,2021,Feb,NHS Borders_Feb,NHS Borders,1813,2286.3333333333335,Discharged to private residence,0.6194986072423398,0.5742059082972808
2021-02-01,2021,Feb,NHS Borders_Feb,NHS Borders,1813,2286.3333333333335,Transferred to another NHS provider,0.020055710306406686,0.0685419724764594
2021-02-01,2021,Feb,NHS Borders_Feb,NHS Borders,1813,2286.3333333333335,Unknown or other discharge destination,0.0038997214484679664,0.0052926923809301744
2021-03-01,2021,Mar,NHS Borders_Mar,NHS Borders,2139,2599.6666666666665,Admission to same facility,0.38174077578051085,0.3357351257073651
2021-03-01,2021,Mar,NHS Borders_Mar,NHS Borders,2139,2599.6666666666665,Discharged to private provider/died,9.46073793755913e-4,0.0013736909400213688
2021-03-01,2021,Mar,NHS Borders_Mar,NHS Borders,2139,2599.6666666666665,Discharged to private residence,0.5983916745506149,0.5866856062719525
2021-03-01,2021,Mar,NHS Borders_Mar,NHS Borders,2139,2599.6666666666665,Transferred to another NHS provider,0.016556291390728478,0.07161989539570299
2021-03-01,2021,Mar,NHS Borders_Mar,NHS Borders,2139,2599.6666666666665,Unknown or other discharge destination,0.0023651844843897824,0.004585681684957968
2021-04-01,2021,Apr,NHS Borders_Apr,NHS Borders,2388,2760,Admission to same facility,0.33587786259541985,0.3208799030246733
2021-04-01,2021,Apr,NHS Borders_Apr,NHS Borders,2388,2760,Discharged to private provider/died,0.0016963528413910093,0.0013724918699197916
2021-04-01,2021,Apr,NHS Borders_Apr,NHS Borders,2388,2760,Discharged to private residence,0.628498727735369,0.5906620074538772
2021-04-01,2021,Apr,NHS Borders_Apr,NHS Borders,2388,2760,Transferred to another NHS provider,0.03095843935538592,0.08165428702175355
2021-04-01,2021,Apr,NHS Borders_Apr,NHS Borders,2388,2760,Unknown or other discharge destination,0.0029686174724342664,0.005431310629776148
2021-05-01,2021,May,NHS Borders_May,NHS Borders,2682,2933,Admission to same facility,0.33169996230682247,0.32090646348110063
2021-05-01,2021,May,NHS Borders_May,NHS Borders,2682,2933,Discharged to private provider/died,3.769317753486619e-4,0.0019470634515270375
2021-05-01,2021,May,NHS Borders_May,NHS Borders,2682,2933,Discharged to private residence,0.6400301545420279,0.5982134769638641
2021-05-01,2021,May,NHS Borders_May,NHS Borders,2682,2933,Transferred to another NHS provider,0.024123633622314362,0.07298282695614812
2021-05-01,2021,May,NHS Borders_May,NHS Borders,2682,2933,Unknown or other discharge destination,0.003769317753486619,0.00595016914736011
2021-06-01,2021,Jun,NHS Borders_Jun,NHS Borders,2693,2893.3333333333335,Admission to same facility,0.31909262759924384,0.3027874230619055
2021-06-01,2021,Jun,NHS Borders_Jun,NHS Borders,2693,2893.3333333333335,Discharged to private provider/died,3.780718336483932e-4,9.724349343220872e-4
2021-06-01,2021,Jun,NHS Borders_Jun,NHS Borders,2693,2893.3333333333335,Discharged to private residence,0.6514177693761815,0.6166770528458632
2021-06-01,2021,Jun,NHS Borders_Jun,NHS Borders,2693,2893.3333333333335,Transferred to another NHS provider,0.026465028355387523,0.07353501318998333
2021-06-01,2021,Jun,NHS Borders_Jun,NHS Borders,2693,2893.3333333333335,Unknown or other discharge destination,0.0026465028355387526,0.0060280759679258705
2021-07-01,2021,Jul,NHS Borders_Jul,NHS Borders,2708,2909,Admission to same facility,0.29358830146231724,0.3104279414094911
2021-07-01,2021,Jul,NHS Borders_Jul,NHS Borders,2708,2909,Discharged to private provider/died,0.0014998125234345708,0.0014587179137251496
2021-07-01,2021,Jul,NHS Borders_Jul,NHS Borders,2708,2909,Discharged to private residence,0.6790401199850019,0.6152302729950914
2021-07-01,2021,Jul,NHS Borders_Jul,NHS Borders,2708,2909,Transferred to another NHS provider,0.022872140982377203,0.06765580350783516
2021-07-01,2021,Jul,NHS Borders_Jul,NHS Borders,2708,2909,Unknown or other discharge destination,0.0029996250468691415,0.005227264173857225
2021-08-01,2021,Aug,NHS Borders_Aug,NHS Borders,2711,2915.3333333333335,Admission to same facility,0.2762368815592204,0.3034985747123427
2021-08-01,2021,Aug,NHS Borders_Aug,NHS Borders,2711,2915.3333333333335,Discharged to private provider/died,0.0011244377811094452,0.00106601898431175
2021-08-01,2021,Aug,NHS Borders_Aug,NHS Borders,2711,2915.3333333333335,Discharged to private residence,0.6889055472263869,0.6137281173612753
2021-08-01,2021,Aug,NHS Borders_Aug,NHS Borders,2711,2915.3333333333335,Transferred to another NHS provider,0.030359820089955022,0.07566913780832761
2021-08-01,2021,Aug,NHS Borders_Aug,NHS Borders,2711,2915.3333333333335,Unknown or other discharge destination,0.003373313343328336,0.006038151133742592
2021-09-01,2021,Sep,NHS Borders_Sep,NHS Borders,2413,2822.6666666666665,Admission to same facility,0.2849349559378934,0.31543747749333795
2021-09-01,2021,Sep,NHS Borders_Sep,NHS Borders,2413,2822.6666666666665,Discharged to private provider/died,0.001678556441460344,0.0012527482548829645
2021-09-01,2021,Sep,NHS Borders_Sep,NHS Borders,2413,2822.6666666666665,Discharged to private residence,0.6735207721359631,0.6051396153918642
2021-09-01,2021,Sep,NHS Borders_Sep,NHS Borders,2413,2822.6666666666665,Transferred to another NHS provider,0.03524968527066723,0.0731078731795017
2021-09-01,2021,Sep,NHS Borders_Sep,NHS Borders,2413,2822.6666666666665,Unknown or other discharge destination,0.004616030214015947,0.005062285680413152
2021-10-01,2021,Oct,NHS Borders_Oct,NHS Borders,2376,2815,Admission to same facility,0.30174245643858905,0.3237826199647545
2021-10-01,2021,Oct,NHS Borders_Oct,NHS Borders,2376,2815,Discharged to private provider/died,8.499787505312367e-4,0.0016187032460501384
2021-10-01,2021,Oct,NHS Borders_Oct,NHS Borders,2376,2815,Discharged to private residence,0.668083297917552,0.6006850766742551
2021-10-01,2021,Oct,NHS Borders_Oct,NHS Borders,2376,2815,Transferred to another NHS provider,0.026774330641733957,0.06979614047135739
2021-10-01,2021,Oct,NHS Borders_Oct,NHS Borders,2376,2815,Unknown or other discharge destination,0.0025499362515937103,0.004117459643582943
2021-11-01,2021,Nov,NHS Borders_Nov,NHS Borders,2217,2631.3333333333335,Admission to same facility,0.32656743346865136,0.3327013272928675
2021-11-01,2021,Nov,NHS Borders_Nov,NHS Borders,2217,2631.3333333333335,Discharged to private provider/died,9.021199819576004e-4,0.0013348033851747123
2021-11-01,2021,Nov,NHS Borders_Nov,NHS Borders,2217,2631.3333333333335,Discharged to private residence,0.6463689670726207,0.5904430338075801
2021-11-01,2021,Nov,NHS Borders_Nov,NHS Borders,2217,2631.3333333333335,Transferred to another NHS provider,0.023004059539918808,0.0688203615552663
2021-11-01,2021,Nov,NHS Borders_Nov,NHS Borders,2217,2631.3333333333335,Unknown or other discharge destination,0.0031574199368516014,0.00670047395911135
2021-12-01,2021,Dec,NHS Borders_Dec,NHS Borders,2264,2728.3333333333335,Admission to same facility,0.31095406360424027,0.3505313305233198
2021-12-01,2021,Dec,NHS Borders_Dec,NHS Borders,2264,2728.3333333333335,Discharged to private provider/died,0.0017667844522968198,0.0011480490047545808
2021-12-01,2021,Dec,NHS Borders_Dec,NHS Borders,2264,2728.3333333333335,Discharged to private residence,0.6603356890459364,0.5698686736622494
2021-12-01,2021,Dec,NHS Borders_Dec,NHS Borders,2264,2728.3333333333335,Transferred to another NHS provider,0.02561837455830389,0.0733974993755959
2021-12-01,2021,Dec,NHS Borders_Dec,NHS Borders,2264,2728.3333333333335,Unknown or other discharge destination,0.001325088339222615,0.00505444743408033
2022-01-01,2022,Jan,NHS Borders_Jan,NHS Borders,2142,2545.3333333333335,Admission to same facility,0.31699346405228757,0.3696573945149816
2022-01-01,2022,Jan,NHS Borders_Jan,NHS Borders,2142,2545.3333333333335,Discharged to private provider/died,0.0028011204481792717,0.0017464084785593214
2022-01-01,2022,Jan,NHS Borders_Jan,NHS Borders,2142,2545.3333333333335,Discharged to private residence,0.6512605042016807,0.5488385843162684
2022-01-01,2022,Jan,NHS Borders_Jan,NHS Borders,2142,2545.3333333333335,Transferred to another NHS provider,0.025676937441643323,0.0757194616594497
2022-01-01,2022,Jan,NHS Borders_Jan,NHS Borders,2142,2545.3333333333335,Unknown or other discharge destination,0.0032679738562091504,0.004038151030740961
2022-02-01,2022,Feb,NHS Borders_Feb,NHS Borders,2203,2286.3333333333335,Admission to same facility,0.28597367226509307,0.35072381384485657
2022-02-01,2022,Feb,NHS Borders_Feb,NHS Borders,2203,2286.3333333333335,Discharged to private provider/died,0.0022696323195642307,0.0012356130004730248
2022-02-01,2022,Feb,NHS Borders_Feb,NHS Borders,2203,2286.3333333333335,Discharged to private residence,0.6808896958692692,0.5742059082972808
2022-02-01,2022,Feb,NHS Borders_Feb,NHS Borders,2203,2286.3333333333335,Transferred to another NHS provider,0.026781661370857923,0.0685419724764594
2022-02-01,2022,Feb,NHS Borders_Feb,NHS Borders,2203,2286.3333333333335,Unknown or other discharge destination,0.0040853381752156154,0.0052926923809301744
2022-03-01,2022,Mar,NHS Borders_Mar,NHS Borders,2540,2599.6666666666665,Admission to same facility,0.27598425196850396,0.3357351257073651
2022-03-01,2022,Mar,NHS Borders_Mar,NHS Borders,2540,2599.6666666666665,Discharged to private provider/died,0.0015748031496062992,0.0013736909400213688
2022-03-01,2022,Mar,NHS Borders_Mar,NHS Borders,2540,2599.6666666666665,Discharged to private residence,0.6984251968503937,0.5866856062719525
2022-03-01,2022,Mar,NHS Borders_Mar,NHS Borders,2540,2599.6666666666665,Transferred to another NHS provider,0.019291338582677165,0.07161989539570299
2022-03-01,2022,Mar,NHS Borders_Mar,NHS Borders,2540,2599.6666666666665,Unknown or other discharge destination,0.004724409448818898,0.004585681684957968
2022-04-01,2022,Apr,NHS Borders_Apr,NHS Borders,2397,2760,Admission to same facility,0.26783479349186484,0.3208799030246733
2022-04-01,2022,Apr,NHS Borders_Apr,NHS Borders,2397,2760,Discharged to private provider/died,8.343763037129745e-4,0.0013724918699197916
2022-04-01,2022,Apr,NHS Borders_Apr,NHS Borders,2397,2760,Discharged to private residence,0.6946182728410513,0.5906620074538772
2022-04-01,2022,Apr,NHS Borders_Apr,NHS Borders,2397,2760,Transferred to another NHS provider,0.0296203587818106,0.08165428702175355
2022-04-01,2022,Apr,NHS Borders_Apr,NHS Borders,2397,2760,Unknown or other discharge destination,0.0070921985815602835,0.005431310629776148
2022-05-01,2022,May,NHS Borders_May,NHS Borders,2630,2933,Admission to same facility,0.24258555133079848,0.32090646348110063
2022-05-01,2022,May,NHS Borders_May,NHS Borders,2630,2933,Discharged to private provider/died,0.0011406844106463879,0.0019470634515270375
2022-05-01,2022,May,NHS Borders_May,NHS Borders,2630,2933,Discharged to private residence,0.720532319391635,0.5982134769638641
2022-05-01,2022,May,NHS Borders_May,NHS Borders,2630,2933,Transferred to another NHS provider,0.03231939163498099,0.07298282695614812
