month,country,hbt,treatment_location,department_type,number_of_attendances_aggregate,number_of_attendances_episode,number_of_attendances_episode_qf,number_meeting_target_aggregate,number_meeting_target_episode,number_meeting_target_episode_qf,discharge_destination_admission_to_same,discharge_destination_admission_to_same_qf,discharge_destination_other_specialty,discharge_destination_other_specialty_qf,discharge_destination_residence,discharge_destination_residence_qf,discharge_destination_transfer,discharge_destination_transfer_qf,discharge_destination_unknown,discharge_destination_unknown_qf,attendance_greater8hrs,attendance_greater8hrs_qf,attendance_greater12hrs,attendance_greater12hrs_qf,date,quarter,prop_admission_to_same,prop_other_speciality,prop_residence,prop_transfer,prop_unknown
200708,S92000003,S08000020,N336H,Minor Injury Unit or Other,178,NA,z,178,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2007-08-01,3,NA,NA,NA,NA,NA
200708,S92000003,S08000020,N337H,Minor Injury Unit or Other,385,NA,z,385,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2007-08-01,3,NA,NA,NA,NA,NA
200708,S92000003,S08000020,N411H,Emergency Department,1905,1905,NA,1791,1791,NA,560,NA,2,NA,1273,NA,27,NA,43,NA,6,NA,0,NA,2007-08-01,3,0.29396325459317585,0.0010498687664041995,0.668241469816273,0.014173228346456693,0.02257217847769029
200708,S92000003,S08000020,N431H,Minor Injury Unit or Other,104,NA,z,104,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2007-08-01,3,NA,NA,NA,NA,NA
200708,S92000003,S08000020,N432H,Minor Injury Unit or Other,45,NA,z,45,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2007-08-01,3,NA,NA,NA,NA,NA
200708,S92000003,S08000020,N433H,Minor Injury Unit or Other,118,NA,z,118,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2007-08-01,3,NA,NA,NA,NA,NA
200708,S92000003,S08000020,N434H,Minor Injury Unit or Other,62,NA,z,62,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2007-08-01,3,NA,NA,NA,NA,NA
200708,S92000003,S08000020,N451H,Minor Injury Unit or Other,36,NA,z,36,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2007-08-01,3,NA,NA,NA,NA,NA
200708,S92000003,S08000020,N494H,Minor Injury Unit or Other,150,150,NA,150,150,NA,0,NA,1,NA,122,NA,27,NA,0,NA,0,NA,0,NA,2007-08-01,3,0,0.006666666666666667,0.8133333333333334,0.18,0
200708,S92000003,S08000031,C206H,Minor Injury Unit or Other,1407,1407,NA,1388,1388,NA,352,NA,1,NA,956,NA,84,NA,14,NA,0,NA,0,NA,2007-08-01,3,0.2501776830135039,7.107320540156361e-4,0.6794598436389481,0.05970149253731343,0.009950248756218905
200708,S92000003,S08000031,C313H,Emergency Department,2791,2791,NA,2732,2732,NA,577,NA,1,NA,2039,NA,25,NA,149,NA,0,NA,0,NA,2007-08-01,3,0.20673593694016482,3.5829451809387314e-4,0.7305625223934074,0.00895736295234683,0.053385883195987104
200708,S92000003,S08000031,C418H,Emergency Department,5691,5691,NA,5548,5548,NA,1577,NA,6,NA,3742,NA,64,NA,302,NA,2,NA,0,NA,2007-08-01,3,0.2771041996134247,0.0010542962572482868,0.6575294324371815,0.011245826743981726,0.05306624494816377
200708,S92000003,S08000031,G107H,Emergency Department,6248,6248,NA,5881,5881,NA,1898,NA,18,NA,3883,NA,113,NA,336,NA,9,NA,2,NA,2007-08-01,3,0.30377720870678615,0.002880921895006402,0.6214788732394366,0.018085787451984636,0.05377720870678617
200708,S92000003,S08000031,G207H,Emergency Department,3627,3627,NA,3348,3348,NA,1062,NA,1,NA,2380,NA,41,NA,143,NA,23,NA,4,NA,2007-08-01,3,0.29280397022332505,2.7570995312930797e-4,0.6561896884477529,0.011304108078301628,0.03942652329749104
200708,S92000003,S08000031,G306H,Emergency Department,5964,5964,NA,5844,5844,NA,1572,NA,13,NA,4225,NA,105,NA,49,NA,2,NA,0,NA,2007-08-01,3,0.2635814889336016,0.0021797451374916165,0.7084171696847753,0.017605633802816902,0.008215962441314555
200708,S92000003,S08000031,G405H,Emergency Department,4162,4162,NA,3813,3813,NA,1146,NA,12,NA,2743,NA,36,NA,225,NA,7,NA,0,NA,2007-08-01,3,0.2753483901970207,0.0028832292167227293,0.6590581451225372,0.008649687650168188,0.05406054781355118
200708,S92000003,S08000031,G513H,Emergency Department,3007,3007,NA,2962,2962,NA,529,NA,0,NA,2467,NA,3,NA,8,NA,2,NA,1,NA,2007-08-01,3,0.1759228466910542,0,0.8204190222813436,9.976720984369804e-4,0.002660458929165281
200708,S92000003,S08000031,G516H,Emergency Department,5177,5177,NA,4733,4733,NA,1643,NA,9,NA,3112,NA,113,NA,300,NA,26,NA,3,NA,2007-08-01,3,0.31736526946107785,0.0017384585667374927,0.6011203399652308,0.021827313115704076,0.05794861889124976
200708,S92000003,S08000022,C103B,Minor Injury Unit or Other,423,NA,z,422,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2007-08-01,3,NA,NA,NA,NA,NA
200708,S92000003,S08000022,C106H,Minor Injury Unit or Other,628,NA,z,627,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2007-08-01,3,NA,NA,NA,NA,NA
200708,S92000003,S08000022,C108H,Minor Injury Unit or Other,94,NA,z,94,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2007-08-01,3,NA,NA,NA,NA,NA
200708,S92000003,S08000022,C110H,Minor Injury Unit or Other,364,NA,z,364,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2007-08-01,3,NA,NA,NA,NA,NA
200708,S92000003,S08000022,C113H,Minor Injury Unit or Other,367,NA,z,361,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2007-08-01,3,NA,NA,NA,NA,NA
200708,S92000003,S08000022,C117J,Minor Injury Unit or Other,74,NA,z,73,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2007-08-01,3,NA,NA,NA,NA,NA
200708,S92000003,S08000022,C121H,Emergency Department,631,NA,z,629,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2007-08-01,3,NA,NA,NA,NA,NA
200708,S92000003,S08000022,C122H,Minor Injury Unit or Other,250,NA,z,249,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2007-08-01,3,NA,NA,NA,NA,NA
200708,S92000003,S08000022,H101H,Minor Injury Unit or Other,228,NA,z,227,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2007-08-01,3,NA,NA,NA,NA,NA
200708,S92000003,S08000022,H103H,Emergency Department,578,NA,z,573,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2007-08-01,3,NA,NA,NA,NA,NA
200708,S92000003,S08000022,H106H,Minor Injury Unit or Other,66,NA,z,66,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2007-08-01,3,NA,NA,NA,NA,NA
200708,S92000003,S08000022,H202H,Emergency Department,2805,2805,NA,2717,2717,NA,578,NA,4,NA,2167,NA,1,NA,55,NA,3,NA,0,NA,2007-08-01,3,0.20606060606060606,0.00142602495543672,0.7725490196078432,3.5650623885918e-4,0.0196078431372549
200708,S92000003,S08000022,H208H,Minor Injury Unit or Other,283,NA,z,281,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2007-08-01,3,NA,NA,NA,NA,NA
200708,S92000003,S08000022,H210H,Minor Injury Unit or Other,107,NA,z,107,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2007-08-01,3,NA,NA,NA,NA,NA
200708,S92000003,S08000022,H212H,Emergency Department,936,NA,z,921,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2007-08-01,3,NA,NA,NA,NA,NA
200708,S92000003,S08000022,H214H,Minor Injury Unit or Other,304,NA,z,287,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2007-08-01,3,NA,NA,NA,NA,NA
200708,S92000003,S08000022,H215H,Minor Injury Unit or Other,150,NA,z,146,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2007-08-01,3,NA,NA,NA,NA,NA
200708,S92000003,S08000022,H217H,Minor Injury Unit or Other,225,NA,z,225,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2007-08-01,3,NA,NA,NA,NA,NA
200708,S92000003,S08000022,H219H,Minor Injury Unit or Other,104,NA,z,103,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2007-08-01,3,NA,NA,NA,NA,NA
200708,S92000003,S08000022,H227B,Minor Injury Unit or Other,218,NA,z,218,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2007-08-01,3,NA,NA,NA,NA,NA
200708,S92000003,S08000032,L106H,Emergency Department,5692,5692,NA,5498,5498,NA,1668,NA,3,NA,3969,NA,25,NA,27,NA,6,NA,0,NA,2007-08-01,3,0.29304286718200984,5.270555165144061e-4,0.6972944483485594,0.004392129304286718,0.004743499648629656
200708,S92000003,S08000032,L206H,Minor Injury Unit or Other,174,NA,z,174,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2007-08-01,3,NA,NA,NA,NA,NA
200708,S92000003,S08000032,L207H,Minor Injury Unit or Other,140,NA,z,140,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2007-08-01,3,NA,NA,NA,NA,NA
200708,S92000003,S08000032,L302H,Emergency Department,4833,4833,NA,4717,4717,NA,1059,NA,10,NA,3717,NA,15,NA,32,NA,20,NA,6,NA,2007-08-01,3,0.2191185599006828,0.002069108214359611,0.7690875232774674,0.0031036623215394167,0.006621146285950755
200708,S92000003,S08000032,L308H,Emergency Department,5614,5614,NA,5531,5531,NA,1298,NA,5,NA,4267,NA,23,NA,21,NA,2,NA,0,NA,2007-08-01,3,0.23120769504809405,8.906305664410402e-4,0.7600641254007837,0.0040969006056287855,0.003740648379052369
200708,S92000003,S08000024,S116H,Minor Injury Unit or Other,2972,2972,NA,2784,2784,NA,907,NA,2,NA,2060,NA,3,NA,0,NA,8,NA,0,NA,2007-08-01,3,0.3051816958277254,6.729475100942127e-4,0.693135935397039,0.001009421265141319,0
200708,S92000003,S08000024,S308H,Emergency Department,4036,4036,NA,3912,3912,NA,763,NA,4,NA,2912,NA,123,NA,234,NA,1,NA,0,NA,2007-08-01,3,0.18904856293359762,9.910802775024777e-4,0.7215064420218038,0.03047571853320119,0.05797819623389495
200708,S92000003,S08000024,S314H,Emergency Department,9473,9473,NA,8620,8620,NA,2759,NA,18,NA,6526,NA,170,NA,0,NA,56,NA,1,NA,2007-08-01,3,0.2912488124142299,0.001900137232133432,0.688905309827932,0.017945740525704634,0
200708,S92000003,S08000024,S319H,Emergency Department,2875,2875,NA,2847,2847,NA,461,NA,0,NA,2410,NA,4,NA,0,NA,0,NA,0,NA,2007-08-01,3,0.16034782608695652,0,0.8382608695652174,0.001391304347826087,0
200708,S92000003,S08000025,R103H,Minor Injury Unit or Other,237,NA,z,237,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2007-08-01,3,NA,NA,NA,NA,NA
200708,S92000003,S08000026,Z102H,Emergency Department,745,745,NA,727,727,NA,140,NA,0,NA,568,NA,5,NA,32,NA,1,NA,1,NA,2007-08-01,3,0.18791946308724833,0,0.7624161073825504,0.006711409395973154,0.042953020134228186
200708,S92000003,S08000030,T101H,Emergency Department,4072,4072,NA,4040,4040,NA,938,NA,11,NA,3090,NA,33,NA,0,NA,1,NA,0,NA,2007-08-01,3,0.23035363457760313,0.0027013752455795677,0.7588408644400786,0.008104125736738703,0
200708,S92000003,S08000030,T202H,Emergency Department,2300,2300,NA,2281,2281,NA,387,NA,0,NA,1769,NA,45,NA,99,NA,0,NA,0,NA,2007-08-01,3,0.16826086956521738,0,0.7691304347826087,0.01956521739130435,0.043043478260869565
200708,S92000003,S08000030,T208H,Minor Injury Unit or Other,63,63,NA,63,63,NA,0,NA,0,NA,63,NA,0,NA,0,NA,0,NA,0,NA,2007-08-01,3,0,0,1,0,0
200708,S92000003,S08000030,T209H,Minor Injury Unit or Other,147,147,NA,145,145,NA,7,NA,0,NA,140,NA,0,NA,0,NA,0,NA,0,NA,2007-08-01,3,0.047619047619047616,0,0.9523809523809523,0,0
200708,S92000003,S08000030,T304H,Minor Injury Unit or Other,700,700,NA,699,699,NA,43,NA,0,NA,657,NA,0,NA,0,NA,0,NA,0,NA,2007-08-01,3,0.06142857142857143,0,0.9385714285714286,0,0
200708,S92000003,S08000030,T305H,Minor Injury Unit or Other,146,146,NA,146,146,NA,4,NA,0,NA,140,NA,2,NA,0,NA,0,NA,0,NA,2007-08-01,3,0.0273972602739726,0,0.958904109589041,0.0136986301369863,0
200708,S92000003,S08000030,T319H,Minor Injury Unit or Other,422,422,NA,422,422,NA,14,NA,0,NA,407,NA,1,NA,0,NA,0,NA,0,NA,2007-08-01,3,0.03317535545023697,0,0.9644549763033176,0.002369668246445498,0
200708,S92000003,S08000030,T357C,Minor Injury Unit or Other,334,334,NA,334,334,NA,19,NA,0,NA,307,NA,8,NA,0,NA,0,NA,0,NA,2007-08-01,3,0.05688622754491018,0,0.9191616766467066,0.023952095808383235,0
200708,S92000003,S08000028,W106H,Minor Injury Unit or Other,36,NA,z,35,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2007-08-01,3,NA,NA,NA,NA,NA
200708,S92000003,S08000028,W107H,Emergency Department,767,767,NA,742,742,NA,180,NA,0,NA,584,NA,1,NA,2,NA,0,NA,0,NA,2007-08-01,3,0.23468057366362452,0,0.7614080834419817,0.001303780964797914,0.002607561929595828
200708,S92000003,S08000028,W108H,Minor Injury Unit or Other,112,NA,z,112,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2007-08-01,3,NA,NA,NA,NA,NA
200709,S92000003,S08000015,A101H,Minor Injury Unit or Other,173,NA,z,173,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2007-09-01,3,NA,NA,NA,NA,NA
200709,S92000003,S08000015,A111H,Emergency Department,5499,5499,NA,5426,5426,NA,2028,NA,9,NA,3321,NA,37,NA,104,NA,0,NA,0,NA,2007-09-01,3,0.36879432624113473,0.0016366612111292963,0.6039279869067103,0.006728496090198217,0.018912529550827423
200709,S92000003,S08000015,A207H,Minor Injury Unit or Other,78,NA,z,78,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2007-09-01,3,NA,NA,NA,NA,NA
200709,S92000003,S08000015,A210H,Emergency Department,3270,3270,NA,3157,3157,NA,1177,NA,0,NA,1937,NA,83,NA,73,NA,0,NA,0,NA,2007-09-01,3,0.3599388379204893,0,0.5923547400611621,0.025382262996941896,0.022324159021406727
200709,S92000003,S08000016,B103H,Minor Injury Unit or Other,19,NA,z,19,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2007-09-01,3,NA,NA,NA,NA,NA
200709,S92000003,S08000016,B105H,Minor Injury Unit or Other,106,NA,z,106,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2007-09-01,3,NA,NA,NA,NA,NA
200709,S92000003,S08000016,B114H,Minor Injury Unit or Other,31,NA,z,31,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2007-09-01,3,NA,NA,NA,NA,NA
200709,S92000003,S08000016,B118H,Minor Injury Unit or Other,87,NA,z,87,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2007-09-01,3,NA,NA,NA,NA,NA
200709,S92000003,S08000016,B120H,Emergency Department,2028,2028,NA,2016,2016,NA,596,NA,0,NA,1208,NA,13,NA,211,NA,0,NA,0,NA,2007-09-01,3,0.2938856015779093,0,0.5956607495069034,0.00641025641025641,0.10404339250493097
200709,S92000003,S08000017,Y101H,Minor Injury Unit or Other,59,NA,z,59,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2007-09-01,3,NA,NA,NA,NA,NA
200709,S92000003,S08000017,Y106H,Minor Injury Unit or Other,44,NA,z,44,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2007-09-01,3,NA,NA,NA,NA,NA
200709,S92000003,S08000017,Y109H,Minor Injury Unit or Other,12,NA,z,12,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2007-09-01,3,NA,NA,NA,NA,NA
200709,S92000003,S08000017,Y110H,Minor Injury Unit or Other,63,NA,z,63,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2007-09-01,3,NA,NA,NA,NA,NA
200709,S92000003,S08000017,Y144H,Emergency Department,1064,NA,z,1046,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2007-09-01,3,NA,NA,NA,NA,NA
200709,S92000003,S08000017,Y146H,Emergency Department,2909,2909,NA,2835,2835,NA,982,NA,5,NA,1872,NA,8,NA,42,NA,0,NA,0,NA,2007-09-01,3,0.3375730491577862,0.0017188037126160192,0.6435201100034376,0.002750085940185631,0.014437951185974561
200709,S92000003,S08000029,F704H,Emergency Department,3837,3837,NA,3646,3646,NA,612,NA,104,NA,2958,NA,41,NA,122,NA,12,NA,1,NA,2007-09-01,3,0.1594996090695856,0.027104508730779256,0.7709147771696638,0.010685431326557205,0.03179567370341413
200709,S92000003,S08000029,F708H,Minor Injury Unit or Other,147,NA,z,147,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2007-09-01,3,NA,NA,NA,NA,NA
200709,S92000003,S08000029,F709H,Minor Injury Unit or Other,309,NA,z,308,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2007-09-01,3,NA,NA,NA,NA,NA
200709,S92000003,S08000029,F805H,Emergency Department,3393,3393,NA,3289,3289,NA,753,NA,137,NA,2422,NA,21,NA,60,NA,3,NA,1,NA,2007-09-01,3,0.22192749778956675,0.040377247273798995,0.7138225758915414,0.00618921308576481,0.01768346595932803
200709,S92000003,S08000019,V102H,Minor Injury Unit or Other,1813,1813,NA,1808,1808,NA,0,NA,0,NA,1283,NA,225,NA,305,NA,0,NA,0,NA,2007-09-01,3,0,0,0.7076668505239934,0.12410369553226697,0.16822945394373967
200709,S92000003,S08000019,V201H,Emergency Department,4301,4301,NA,4012,4012,NA,1125,NA,7,NA,2544,NA,37,NA,588,NA,10,NA,0,NA,2007-09-01,3,0.26156707742385493,0.0016275284817484307,0.5914903510811439,0.008602650546384562,0.13671239246686817
200709,S92000003,S08000020,N101H,Emergency Department,5246,5246,NA,5038,5038,NA,1199,NA,21,NA,3918,NA,74,NA,34,NA,16,NA,4,NA,2007-09-01,3,0.22855508959207016,0.004003049942813572,0.7468547464735036,0.014105985512771636,0.006481128478841022
200709,S92000003,S08000020,N121H,Emergency Department,1486,1486,NA,1480,1480,NA,375,NA,0,NA,1107,NA,4,NA,0,NA,0,NA,0,NA,2007-09-01,3,0.25235531628532976,0,0.7449528936742934,0.0026917900403768506,0
200709,S92000003,S08000020,N151H,Minor Injury Unit or Other,89,NA,z,89,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2007-09-01,3,NA,NA,NA,NA,NA
200709,S92000003,S08000020,N331H,Minor Injury Unit or Other,64,NA,z,64,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2007-09-01,3,NA,NA,NA,NA,NA
200709,S92000003,S08000020,N332H,Minor Injury Unit or Other,70,NA,z,70,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2007-09-01,3,NA,NA,NA,NA,NA
200709,S92000003,S08000020,N333H,Minor Injury Unit or Other,1108,NA,z,1107,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2007-09-01,3,NA,NA,NA,NA,NA
200709,S92000003,S08000020,N334H,Minor Injury Unit or Other,845,NA,z,842,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2007-09-01,3,NA,NA,NA,NA,NA
200709,S92000003,S08000020,N335H,Minor Injury Unit or Other,259,NA,z,259,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2007-09-01,3,NA,NA,NA,NA,NA
200709,S92000003,S08000020,N336H,Minor Injury Unit or Other,185,NA,z,185,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2007-09-01,3,NA,NA,NA,NA,NA
200709,S92000003,S08000020,N337H,Minor Injury Unit or Other,343,NA,z,343,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2007-09-01,3,NA,NA,NA,NA,NA
200709,S92000003,S08000020,N411H,Emergency Department,1963,1963,NA,1838,1838,NA,482,NA,8,NA,1412,NA,19,NA,42,NA,6,NA,1,NA,2007-09-01,3,0.24554253693326542,0.004075394803871625,0.7193071828833418,0.00967906265919511,0.021395822720326033
200709,S92000003,S08000020,N431H,Minor Injury Unit or Other,76,NA,z,76,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2007-09-01,3,NA,NA,NA,NA,NA
200709,S92000003,S08000020,N432H,Minor Injury Unit or Other,31,NA,z,31,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2007-09-01,3,NA,NA,NA,NA,NA
200709,S92000003,S08000020,N433H,Minor Injury Unit or Other,106,NA,z,106,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2007-09-01,3,NA,NA,NA,NA,NA
200709,S92000003,S08000020,N434H,Minor Injury Unit or Other,74,NA,z,74,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2007-09-01,3,NA,NA,NA,NA,NA
200709,S92000003,S08000020,N451H,Minor Injury Unit or Other,39,NA,z,39,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2007-09-01,3,NA,NA,NA,NA,NA
200709,S92000003,S08000020,N494H,Minor Injury Unit or Other,139,139,NA,139,139,NA,0,NA,0,NA,121,NA,18,NA,0,NA,0,NA,0,NA,2007-09-01,3,0,0,0.8705035971223022,0.12949640287769784,0
200709,S92000003,S08000031,C206H,Minor Injury Unit or Other,1224,1224,NA,1218,1218,NA,321,NA,1,NA,789,NA,99,NA,14,NA,0,NA,0,NA,2007-09-01,3,0.2622549019607843,8.169934640522876e-4,0.6446078431372549,0.08088235294117647,0.011437908496732025
200709,S92000003,S08000031,C313H,Emergency Department,2616,2616,NA,2581,2581,NA,547,NA,5,NA,1883,NA,24,NA,157,NA,0,NA,0,NA,2007-09-01,3,0.2090978593272171,0.00191131498470948,0.7198012232415902,0.009174311926605505,0.060015290519877675
200709,S92000003,S08000031,C418H,Emergency Department,5690,5690,NA,5481,5481,NA,1616,NA,14,NA,3679,NA,69,NA,312,NA,7,NA,0,NA,2007-09-01,3,0.2840070298769772,0.002460456942003515,0.646572934973638,0.012126537785588752,0.05483304042179262
200709,S92000003,S08000031,G107H,Emergency Department,6032,6032,NA,5631,5631,NA,1765,NA,14,NA,3812,NA,135,NA,306,NA,18,NA,4,NA,2007-09-01,3,0.29260610079575594,0.0023209549071618036,0.6319628647214854,0.022380636604774535,0.05072944297082228
200709,S92000003,S08000031,G207H,Emergency Department,3410,3410,NA,3262,3262,NA,951,NA,0,NA,2289,NA,40,NA,130,NA,3,NA,0,NA,2007-09-01,3,0.2788856304985337,0,0.6712609970674487,0.011730205278592375,0.03812316715542522
200709,S92000003,S08000031,G306H,Emergency Department,5838,5838,NA,5712,5712,NA,1535,NA,19,NA,4067,NA,136,NA,81,NA,1,NA,0,NA,2007-09-01,3,0.26293251113395,0.0032545392257622473,0.6966426858513189,0.023295649194929772,0.013874614594039054
200709,S92000003,S08000031,G405H,Emergency Department,4043,4043,NA,3854,3854,NA,1172,NA,6,NA,2745,NA,26,NA,94,NA,3,NA,0,NA,2007-09-01,3,0.28988374969082364,0.0014840465001236705,0.6789512738065793,0.006430868167202572,0.023250061835270838
200709,S92000003,S08000031,G513H,Emergency Department,3168,3168,NA,3123,3123,NA,519,NA,0,NA,2641,NA,1,NA,7,NA,1,NA,1,NA,2007-09-01,3,0.16382575757575757,0,0.83364898989899,3.156565656565657e-4,0.0022095959595959595
200709,S92000003,S08000031,G516H,Emergency Department,4848,4848,NA,4524,4524,NA,1509,NA,8,NA,2917,NA,140,NA,274,NA,15,NA,3,NA,2007-09-01,3,0.31126237623762376,0.0016501650165016502,0.6016914191419142,0.028877887788778877,0.056518151815181515
200709,S92000003,S08000022,C103B,Minor Injury Unit or Other,541,NA,z,537,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2007-09-01,3,NA,NA,NA,NA,NA
200709,S92000003,S08000022,C106H,Minor Injury Unit or Other,554,NA,z,554,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2007-09-01,3,NA,NA,NA,NA,NA
200709,S92000003,S08000022,C108H,Minor Injury Unit or Other,77,NA,z,75,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2007-09-01,3,NA,NA,NA,NA,NA
200709,S92000003,S08000022,C110H,Minor Injury Unit or Other,266,NA,z,264,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2007-09-01,3,NA,NA,NA,NA,NA
200709,S92000003,S08000022,C113H,Minor Injury Unit or Other,386,NA,z,382,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2007-09-01,3,NA,NA,NA,NA,NA
200709,S92000003,S08000022,C117J,Minor Injury Unit or Other,35,NA,z,34,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2007-09-01,3,NA,NA,NA,NA,NA
200709,S92000003,S08000022,C121H,Emergency Department,557,NA,z,552,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2007-09-01,3,NA,NA,NA,NA,NA
200709,S92000003,S08000022,H101H,Minor Injury Unit or Other,204,NA,z,204,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2007-09-01,3,NA,NA,NA,NA,NA
200709,S92000003,S08000022,H103H,Emergency Department,478,NA,z,475,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2007-09-01,3,NA,NA,NA,NA,NA
200709,S92000003,S08000022,H106H,Minor Injury Unit or Other,43,NA,z,43,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2007-09-01,3,NA,NA,NA,NA,NA
200709,S92000003,S08000022,H202H,Emergency Department,2611,2611,NA,2556,2556,NA,576,NA,21,NA,2013,NA,1,NA,0,NA,1,NA,0,NA,2007-09-01,3,0.22060513213328226,0.00804289544235925,0.7709689774032937,3.8299502106472615e-4,0
200709,S92000003,S08000022,H208H,Minor Injury Unit or Other,237,NA,z,236,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2007-09-01,3,NA,NA,NA,NA,NA
200709,S92000003,S08000022,H210H,Minor Injury Unit or Other,122,NA,z,122,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2007-09-01,3,NA,NA,NA,NA,NA
